t,L_x,L_y,L_z,R_x,R_y,R_z, ,S_x,S_y,S_z,E_x,E_y,E_z
0,,,,,,,,,,,,,,
1,0.21865537762641907,0.5298011898994446,-1.420776527538692e-07,,,,,,,,,,,
2,0.20202380418777466,0.5254204273223877,-1.2135923554978945e-07,0.32037097215652466,0.49039551615715027,-1.1805902033756865e-07,,0.8407838344573975,0.38652509450912476,-0.5628886222839355,0.7950327396392822,0.6619647741317749,-0.5787915587425232,
3,,,,,,,,0.8496997356414795,0.38524389266967773,-0.6022932529449463,0.8119560480117798,0.6551476716995239,-0.6208332777023315,
4,0.17577864229679108,0.5123901963233948,-7.642047883393843e-09,0.3253561556339264,0.46536704897880554,-2.173767477131605e-08,,0.8438229560852051,0.38102445006370544,-0.5811538696289062,0.8128933906555176,0.6528292894363403,-0.5899888277053833,
5,,,,,,,,0.8387606143951416,0.3845122456550598,-0.5915814638137817,0.8037220239639282,0.6638191342353821,-0.5973681211471558,
6,0.13088881969451904,0.4896260201931,5.618635157134122e-08,,,,,,,,,,,
7,0.2476857602596283,0.4767507016658783,-4.817367127429861e-08,0.4460659623146057,0.4395902454853058,-6.417230480337821e-08,,,,,,,,
8,0.2383529245853424,0.47694554924964905,-5.233126287862433e-08,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,0.4787827134132385,0.47717055678367615,2.6756341142686324e-08,,,,,,,,
15,,,,0.48858994245529175,0.46938127279281616,3.699907225040988e-08,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,0.5025386214256287,0.4727928936481476,1.6931775093098622e-08,,,,,,,,
18,,,,0.49114030599594116,0.476876825094223,1.4241243206924992e-07,,,,,,,,
19,,,,0.4779205918312073,0.47900378704071045,4.177076817768466e-08,,0.8824701309204102,0.3686256408691406,-1.1569700241088867,0.8430541753768921,0.650018036365509,-1.4990214109420776,
20,0.20631027221679688,0.3555942475795746,-1.539884380008516e-07,,,,,0.9043221473693848,0.35946547985076904,-0.9346438646316528,0.8750654458999634,0.6455243825912476,-1.1584281921386719,
21,0.1936938613653183,0.3425207734107971,-9.030534897647158e-08,0.4556293785572052,0.479714959859848,1.0524731663963394e-07,,0.9009657502174377,0.3598034679889679,-0.911038875579834,0.873894214630127,0.6509103775024414,-1.1618876457214355,
22,0.18302536010742188,0.32777753472328186,-5.436536554270788e-08,0.4445241689682007,0.4680081009864807,7.624149134244362e-08,,0.9116907715797424,0.3599502146244049,-0.8402451276779175,0.885951042175293,0.6536191701889038,-1.1364476680755615,
23,0.18764960765838623,0.32963788509368896,-8.186810873667127e-08,,,,,,,,,,,
24,0.13327401876449585,0.31686705350875854,1.4813720383699547e-07,0.42657431960105896,0.47267720103263855,1.893114074391633e-07,,0.871709406375885,0.34895139932632446,-0.8172420859336853,0.8598541021347046,0.6405074596405029,-1.1178109645843506,
25,0.1569834053516388,0.30995362997055054,6.623429271712666e-08,,,,,0.8639541864395142,0.3403994143009186,-0.6690540909767151,0.8612110018730164,0.6402603387832642,-0.8961402773857117,
